REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2007,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57
2007,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,43
2007,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.7
2007,Nouvelle-Écosse,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.3
2007,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Homme+,51.1
2007,Nouveau-Brunswick,Proportion d'emplois,"Total, toutes les professions",Femme+,48.9
2007,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Homme+,59.9
2007,Nouveau-Brunswick,Proportion d'emplois,Professions en gestion,Femme+,40.1
2007,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2007,Nouveau-Brunswick,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2007,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,49
2007,Nouveau-Brunswick,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,51
2007,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,52.5
2007,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,46.7
2007,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,81.3
2007,Nouveau-Brunswick,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,18.8
2007,Québec,Proportion d'emplois,"Total, toutes les professions",Homme+,52.7
2007,Québec,Proportion d'emplois,"Total, toutes les professions",Femme+,47.3
2007,Québec,Proportion d'emplois,Professions en gestion,Homme+,65
2007,Québec,Proportion d'emplois,Professions en gestion,Femme+,35
2007,Québec,Proportion d'emplois,Professions législatives et de haute direction,Homme+,73.7
2007,Québec,Proportion d'emplois,Professions législatives et de haute direction,Femme+,26.3
2007,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53.5
2007,Québec,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,46.5
2007,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.7
2007,Québec,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.3
2007,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.6
2007,Québec,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.4
2007,Ontario,Proportion d'emplois,"Total, toutes les professions",Homme+,52.3
2007,Ontario,Proportion d'emplois,"Total, toutes les professions",Femme+,47.7
2007,Ontario,Proportion d'emplois,Professions en gestion,Homme+,62.6
2007,Ontario,Proportion d'emplois,Professions en gestion,Femme+,37.4
2007,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Homme+,74.4
2007,Ontario,Proportion d'emplois,Professions législatives et de haute direction,Femme+,25.6
2007,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,51.2
2007,Ontario,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48.8
2007,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,56.9
2007,Ontario,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,43
2007,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.1
2007,Ontario,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.9
2007,Manitoba,Proportion d'emplois,"Total, toutes les professions",Homme+,53.4
2007,Manitoba,Proportion d'emplois,"Total, toutes les professions",Femme+,46.6
2007,Manitoba,Proportion d'emplois,Professions en gestion,Homme+,70
2007,Manitoba,Proportion d'emplois,Professions en gestion,Femme+,30
2007,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2007,Manitoba,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2007,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,59
2007,Manitoba,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,41
2007,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.6
2007,Manitoba,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.4
2007,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.3
2007,Manitoba,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.7
2007,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Homme+,53.5
2007,Saskatchewan,Proportion d'emplois,"Total, toutes les professions",Femme+,46.5
2007,Saskatchewan,Proportion d'emplois,Professions en gestion,Homme+,71
2007,Saskatchewan,Proportion d'emplois,Professions en gestion,Femme+,29.2
2007,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Homme+,52.9
2007,Saskatchewan,Proportion d'emplois,Professions législatives et de haute direction,Femme+,47.1
2007,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54.1
2007,Saskatchewan,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,45.9
2007,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,55.9
2007,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,44.1
2007,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.5
2007,Saskatchewan,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.5
2007,Alberta,Proportion d'emplois,"Total, toutes les professions",Homme+,55.2
2007,Alberta,Proportion d'emplois,"Total, toutes les professions",Femme+,44.8
2007,Alberta,Proportion d'emplois,Professions en gestion,Homme+,67.7
2007,Alberta,Proportion d'emplois,Professions en gestion,Femme+,32.3
2007,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2007,Alberta,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2007,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53.2
2007,Alberta,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,46.5
2007,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,59.1
2007,Alberta,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,40.9
2007,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.6
2007,Alberta,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.3
2007,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Homme+,53.2
2007,Colombie-britannique,Proportion d'emplois,"Total, toutes les professions",Femme+,46.8
2007,Colombie-britannique,Proportion d'emplois,Professions en gestion,Homme+,63.2
2007,Colombie-britannique,Proportion d'emplois,Professions en gestion,Femme+,36.9
2007,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Homme+,73.9
2007,Colombie-britannique,Proportion d'emplois,Professions législatives et de haute direction,Femme+,26.1
2007,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,50.1
2007,Colombie-britannique,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,49.9
2007,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.6
2007,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.5
2007,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.1
2007,Colombie-britannique,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,17.9
2008,Canada,Proportion d'emplois,"Total, toutes les professions",Homme+,52.8
2008,Canada,Proportion d'emplois,"Total, toutes les professions",Femme+,47.2
2008,Canada,Proportion d'emplois,Professions en gestion,Homme+,65.3
2008,Canada,Proportion d'emplois,Professions en gestion,Femme+,34.7
2008,Canada,Proportion d'emplois,Professions législatives et de haute direction,Homme+,70.9
2008,Canada,Proportion d'emplois,Professions législatives et de haute direction,Femme+,29.1
2008,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,54.8
2008,Canada,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,45.2
2008,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,57.6
2008,Canada,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,42.4
2008,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,83.8
2008,Canada,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,16.2
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Homme+,51.8
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,"Total, toutes les professions",Femme+,48.2
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Homme+,59.5
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions en gestion,Femme+,40.5
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Homme+,68.8
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,Professions législatives et de haute direction,Femme+,31.3
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,53
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,48.5
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,54.8
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,46.4
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,82.4
2008,Terre-Neuve-et-Labrador,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Femme+,14.7
2008,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Homme+,50.4
2008,Île-du-Prince-Édouard,Proportion d'emplois,"Total, toutes les professions",Femme+,49.6
2008,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Homme+,65.2
2008,Île-du-Prince-Édouard,Proportion d'emplois,Professions en gestion,Femme+,36.2
2008,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Homme+,NA
2008,Île-du-Prince-Édouard,Proportion d'emplois,Professions législatives et de haute direction,Femme+,NA
2008,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Homme+,44.4
2008,Île-du-Prince-Édouard,Proportion d'emplois,Cadres intermédiaires spécialisés/cadres intermédiaires spécialisées,Femme+,55.6
2008,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Homme+,56
2008,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires dans le commerce de détail, de gros et des services à la clientèle",Femme+,48
2008,Île-du-Prince-Édouard,Proportion d'emplois,"Cadres intermédiaires des métiers, des transports, de la production et des services d’utilité publique",Homme+,87.5
