"Date","description","Value","Macrobond_Code"
2024-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",51.26183,"casurv0361"
2024-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",52.446982,"casurv0361"
2024-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",47.285068,"casurv0361"
2024-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",52.467105,"casurv0361"
2024-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",51.146789,"casurv0361"
2024-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",47.077922,"casurv0361"
2024-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",52.045455,"casurv0361"
2024-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",50.236967,"casurv0361"
2024-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",48.262548,"casurv0361"
2024-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",51.317297,"casurv0361"
2024-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",46.462264,"casurv0361"
2025-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",48.754789,"casurv0361"
2025-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",47.227723,"casurv0361"
2025-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",31.73516,"casurv0361"
2025-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",40.487805,"casurv0361"
2025-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",42.615176,"casurv0361"
2025-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",48.062954,"casurv0361"
2025-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 3 Months, Index",49.34688,"casurv0361"
2000-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",72.1,"casurv1016"
2000-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2000-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",64.081429,"casurv1016"
2001-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",58.717701,"casurv1016"
2001-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",53.255881,"casurv1016"
2001-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2001-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",63.651852,"casurv1016"
2002-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",74.069149,"casurv1016"
2002-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",71.88319,"casurv1016"
2002-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",70.498037,"casurv1016"
2002-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2002-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",71.045709,"casurv1016"
2003-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",70.014111,"casurv1016"
2003-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",65.230365,"casurv1016"
2003-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",66.429995,"casurv1016"
2003-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2003-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",70.74115,"casurv1016"
2004-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",69.450549,"casurv1016"
2004-04-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-05-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-06-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",67.203557,"casurv1016"
2004-07-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-08-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-09-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",67.858691,"casurv1016"
2004-10-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-11-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2004-12-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",68.923275,"casurv1016"
2005-01-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2005-02-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",NA,"casurv1016"
2005-03-01,"Canada, Business Surveys, Canadian Federation of Independent Business, CFIB Business Barometer Index, Overall Index, Total, Outlook on 12 Months, Index",71.099099,"casurv1016"
