"Date","description","Value","Macrobond_Code"
2024-10-01,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",3.26,"cabust0267"
2024-10-02,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",5.05,"cabust0267"
2024-10-03,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",6.45,"cabust0267"
2024-10-04,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",14.2,"cabust0267"
2024-10-05,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",29.8,"cabust0267"
2024-10-06,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-2.72,"cabust0267"
2024-10-07,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-8.19,"cabust0267"
2024-10-08,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",32.21,"cabust0267"
2024-10-09,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",23.39,"cabust0267"
2024-10-10,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",15.49,"cabust0267"
2024-10-11,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",9.44,"cabust0267"
2024-10-12,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",1.04,"cabust0267"
2024-10-13,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",40.87,"cabust0267"
2024-10-14,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",50.7,"cabust0267"
2024-10-15,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",3.09,"cabust0267"
2024-10-16,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",11.55,"cabust0267"
2024-10-17,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",13.44,"cabust0267"
2024-10-18,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",9.51,"cabust0267"
2024-10-19,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",6.95,"cabust0267"
2024-10-20,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",9.18,"cabust0267"
2024-10-21,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",13.94,"cabust0267"
2024-10-22,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",19.82,"cabust0267"
2024-10-23,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",16.13,"cabust0267"
2024-10-24,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",17.89,"cabust0267"
2024-10-25,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",17.86,"cabust0267"
2024-10-26,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",20.43,"cabust0267"
2024-10-27,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",17.66,"cabust0267"
2024-10-28,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",34.98,"cabust0267"
2024-10-29,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",72.21,"cabust0267"
2024-10-30,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",21.88,"cabust0267"
2024-10-31,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-21.01,"cabust0267"
2024-11-01,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",6.73,"cabust0267"
2024-11-02,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",11.64,"cabust0267"
2024-11-03,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",18.57,"cabust0267"
2024-11-04,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",16.52,"cabust0267"
2024-11-05,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",9.28,"cabust0267"
2024-11-06,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",21.33,"cabust0267"
2024-11-07,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",14.42,"cabust0267"
2024-11-08,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",12.11,"cabust0267"
2024-11-09,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",19.15,"cabust0267"
2024-11-10,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",24.52,"cabust0267"
2024-11-11,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",24.8,"cabust0267"
2024-11-12,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",16.41,"cabust0267"
2024-11-13,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",21.33,"cabust0267"
2024-11-14,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",26.01,"cabust0267"
2024-11-15,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",20.18,"cabust0267"
2024-11-16,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",25.23,"cabust0267"
2024-11-17,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",27.21,"cabust0267"
2024-11-18,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.92,"cabust0267"
2024-11-19,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.72,"cabust0267"
2024-11-20,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",20.43,"cabust0267"
2024-11-21,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",16.28,"cabust0267"
2024-11-22,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",20.31,"cabust0267"
2024-11-23,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",21.4,"cabust0267"
2024-11-24,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.31,"cabust0267"
2024-11-25,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.14,"cabust0267"
2024-11-26,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.85,"cabust0267"
2024-11-27,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",24.35,"cabust0267"
2024-11-28,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",28.52,"cabust0267"
2024-11-29,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",27.2,"cabust0267"
2024-11-30,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",24.6,"cabust0267"
2024-12-01,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",20.37,"cabust0267"
2024-12-02,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",19.45,"cabust0267"
2024-12-03,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",12.64,"cabust0267"
2024-12-04,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",8.8,"cabust0267"
2024-12-05,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",18.74,"cabust0267"
2024-12-06,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",20.81,"cabust0267"
2024-12-07,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",25.84,"cabust0267"
2024-12-08,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",23.64,"cabust0267"
2024-12-09,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",15.08,"cabust0267"
2024-12-10,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",13.09,"cabust0267"
2024-12-11,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",15.41,"cabust0267"
2024-12-12,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",12.53,"cabust0267"
2024-12-13,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",17,"cabust0267"
2024-12-14,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",19.82,"cabust0267"
2024-12-15,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",21.89,"cabust0267"
2024-12-16,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",13.71,"cabust0267"
2024-12-17,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",15.85,"cabust0267"
2024-12-18,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",11.21,"cabust0267"
2024-12-19,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",18.47,"cabust0267"
2024-12-20,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.48,"cabust0267"
2024-12-21,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",34.93,"cabust0267"
2024-12-22,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",65.42,"cabust0267"
2024-12-23,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",180.17,"cabust0267"
2024-12-24,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",28.3,"cabust0267"
2024-12-25,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-51.04,"cabust0267"
2024-12-26,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-21.42,"cabust0267"
2024-12-27,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",11.03,"cabust0267"
2024-12-28,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",18.65,"cabust0267"
2024-12-29,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",-38.26,"cabust0267"
2024-12-30,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",91.38,"cabust0267"
2024-12-31,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",411.19,"cabust0267"
2025-01-01,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",42.98,"cabust0267"
2025-01-02,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",24.3,"cabust0267"
2025-01-03,"Canada, Business Impacts of COVID-19, Covid-19 Impact on Restaurants, Seated Diners from Online, Phone & Walk-In Reservations, Total, by Day",22.19,"cabust0267"
