REF_DATE,GEO,Labour_force_characteristics,National_Occupational_Classification__NOC_,Gender,VALUE
2005,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,87.5
2005,Prince Edward Island,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,12.5
2005,Nova Scotia,Proportion of employment,"Total, all occupations",Men,51.3
2005,Nova Scotia,Proportion of employment,"Total, all occupations",Women,48.7
2005,Nova Scotia,Proportion of employment,Management occupations,Men,63.1
2005,Nova Scotia,Proportion of employment,Management occupations,Women,37.2
2005,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Men,NA
2005,Nova Scotia,Proportion of employment,Legislative and senior management occupations,Women,NA
2005,Nova Scotia,Proportion of employment,Specialized middle management occupations,Men,48.7
2005,Nova Scotia,Proportion of employment,Specialized middle management occupations,Women,50.4
2005,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,56.7
2005,Nova Scotia,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,43.3
2005,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,88.4
2005,Nova Scotia,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,11.6
2005,New Brunswick,Proportion of employment,"Total, all occupations",Men,51.1
2005,New Brunswick,Proportion of employment,"Total, all occupations",Women,48.9
2005,New Brunswick,Proportion of employment,Management occupations,Men,64.2
2005,New Brunswick,Proportion of employment,Management occupations,Women,35.8
2005,New Brunswick,Proportion of employment,Legislative and senior management occupations,Men,NA
2005,New Brunswick,Proportion of employment,Legislative and senior management occupations,Women,NA
2005,New Brunswick,Proportion of employment,Specialized middle management occupations,Men,59.5
2005,New Brunswick,Proportion of employment,Specialized middle management occupations,Women,40.5
2005,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,54.6
2005,New Brunswick,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,44.5
2005,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,87.5
2005,New Brunswick,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,12.5
2005,Quebec,Proportion of employment,"Total, all occupations",Men,53.2
2005,Quebec,Proportion of employment,"Total, all occupations",Women,46.8
2005,Quebec,Proportion of employment,Management occupations,Men,64.9
2005,Quebec,Proportion of employment,Management occupations,Women,35.1
2005,Quebec,Proportion of employment,Legislative and senior management occupations,Men,80.2
2005,Quebec,Proportion of employment,Legislative and senior management occupations,Women,19.8
2005,Quebec,Proportion of employment,Specialized middle management occupations,Men,51.4
2005,Quebec,Proportion of employment,Specialized middle management occupations,Women,48.5
2005,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.9
2005,Quebec,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.1
2005,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,85
2005,Quebec,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,15.1
2005,Ontario,Proportion of employment,"Total, all occupations",Men,53
2005,Ontario,Proportion of employment,"Total, all occupations",Women,47
2005,Ontario,Proportion of employment,Management occupations,Men,64.4
2005,Ontario,Proportion of employment,Management occupations,Women,35.6
2005,Ontario,Proportion of employment,Legislative and senior management occupations,Men,73.8
2005,Ontario,Proportion of employment,Legislative and senior management occupations,Women,26.2
2005,Ontario,Proportion of employment,Specialized middle management occupations,Men,51.6
2005,Ontario,Proportion of employment,Specialized middle management occupations,Women,48.4
2005,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.2
2005,Ontario,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.8
2005,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,85.4
2005,Ontario,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,14.6
2005,Manitoba,Proportion of employment,"Total, all occupations",Men,53.2
2005,Manitoba,Proportion of employment,"Total, all occupations",Women,46.8
2005,Manitoba,Proportion of employment,Management occupations,Men,69.7
2005,Manitoba,Proportion of employment,Management occupations,Women,30.3
2005,Manitoba,Proportion of employment,Legislative and senior management occupations,Men,65
2005,Manitoba,Proportion of employment,Legislative and senior management occupations,Women,35
2005,Manitoba,Proportion of employment,Specialized middle management occupations,Men,56.3
2005,Manitoba,Proportion of employment,Specialized middle management occupations,Women,43.7
2005,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,59.4
2005,Manitoba,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,40.6
2005,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,83.7
2005,Manitoba,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,16.3
2005,Saskatchewan,Proportion of employment,"Total, all occupations",Men,53.4
2005,Saskatchewan,Proportion of employment,"Total, all occupations",Women,46.6
2005,Saskatchewan,Proportion of employment,Management occupations,Men,71.3
2005,Saskatchewan,Proportion of employment,Management occupations,Women,28.7
2005,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Men,62.5
2005,Saskatchewan,Proportion of employment,Legislative and senior management occupations,Women,37.5
2005,Saskatchewan,Proportion of employment,Specialized middle management occupations,Men,50
2005,Saskatchewan,Proportion of employment,Specialized middle management occupations,Women,50
2005,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Men,58.3
2005,Saskatchewan,Proportion of employment,Middle management occupations in retail and wholesale trade and customer services,Women,41.7
2005,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Men,82.4
2005,Saskatchewan,Proportion of employment,"Middle management occupations in trades, transportation, production and utilities",Women,17.6
